0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
616,40,34,,,,,,,,,,,,,
616,44,405,,,,,,,,,,,,,
616,49,105,,,,,,,,,,,,,
616,52,385,,,,,,,,,,,,,
616,56,515,,,,,,,,,,,,,
617,1,98,104,141,491,594,,,,,,,,,
617,16,522,,,,,,,,,,,,,
617,20,72,,,,,,,,,,,,,
617,25,129,,,,,,,,,,,,,
617,28,382,,,,,,,,,,,,,
617,32,97,,,,,,,,,,,,,
617,37,202,,,,,,,,,,,,,
617,40,369,,,,,,,,,,,,,
617,44,405,,,,,,,,,,,,,
617,49,105,,,,,,,,,,,,,
617,52,384,,,,,,,,,,,,,
617,56,515,,,,,,,,,,,,,
618,1,189,300,33,55,,,,,,,,,,
618,5,117,,,,,,,,,,,,,
618,9,84,,,,,,,,,,,,,
618,13,341,,,,,,,,,,,,,
618,17,293,,,,,,,,,,,,,
618,21,426,,,,,,,,,,,,,
618,25,435,,,,,,,,,,,,,
618,30,203,,,,,,,,,,,,,
618,35,340,,,,,,,,,,,,,
618,40,330,,,,,,,,,,,,,
618,45,85,,,,,,,,,,,,,
618,50,279,,,,,,,,,,,,,
618,55,175,,,,,,,,,,,,,
618,61,90,,,,,,,,,,,,,
619,1,1,,,,,,,,,,,,,
619,5,96,,,,,,,,,,,,,
619,9,197,,,,,,,,,,,,,
619,13,252,,,,,,,,,,,,,
619,17,3,,,,,,,,,,,,,
619,21,129,,,,,,,,,,,,,
619,25,347,,,,,,,,,,,,,
619,29,395,,,,,,,,,,,,,
619,33,409,,,,,,,,,,,,,
619,37,26,,,,,,,,,,,,,
619,41,369,,,,,,,,,,,,,
619,45,501,,,,,,,,,,,,,
619,49,340,,,,,,,,,,,,,
619,53,136,,,,,,,,,,,,,
619,57,179,,,,,,,,,,,,,
619,61,396,,,,,,,,,,,,,
620,1,1,96,197,252,,,,,,,,,,
620,17,3,,,,,,,,,,,,,
620,21,129,,,,,,,,,,,,,
620,25,347,,,,,,,,,,,,,
620,29,395,,,,,,,,,,,,,
620,33,409,,,,,,,,,,,,,
620,37,26,,,,,,,,,,,,,
620,41,369,,,,,,,,,,,,,
620,45,469,,,,,,,,,,,,,
620,49,340,,,,,,,,,,,,,
620,56,136,,,,,,,,,,,,,
620,63,179,,,,,,,,,,,,,
620,70,396,,,,,,,,,,,,,
621,1,10,43,,,,,,,,,,,,
621,5,468,,,,,,,,,,,,,
621,9,44,,,,,,,,,,,,,
621,13,184,,,,,,,,,,,,,
621,18,82,,,,,,,,,,,,,
621,21,163,,,,,,,,,,,,,
621,25,242,,,,,,,,,,,,,
621,27,337,,,,,,,,,,,,,
621,31,498,,,,,,,,,,,,,
621,35,279,,,,,,,,,,,,,
621,40,400,,,,,,,,,,,,,
621,45,525,,,,,,,,,,,,,
621,49,431,,,,,,,,,,,,,
621,55,276,,,,,,,,,,,,,
621,62,200,,,,,,,,,,,,,
622,1,1,111,310,,,,,,,,,,,
622,5,189,,,,,,,,,,,,,
622,9,205,,,,,,,,,,,,,
622,13,325,,,,,,,,,,,,,
622,17,334,,,,,,,,,,,,,
622,21,5,,,,,,,,,,,,,
622,25,222,,,,,,,,,,,,,
622,30,223,,,,,,,,,,,,,
622,35,101,,,,,,,,,,,,,
622,40,174,,,,,,,,,,,,,
622,45,89,,,,,,,,,,,,,
622,50,359,,,,,,,,,,,,,
622,55,264,,,,,,,,,,,,,
623,1,1,111,189,310,566,,,,,,,,,
623,9,205,,,,,,,,,,,,,
623,13,325,,,,,,,,,,,,,
623,17,334,,,,,,,,,,,,,
623,21,5,,,,,,,,,,,,,
623,25,222,,,,,,,,,,,,,
623,30,223,,,,,,,,,,,,,
623,35,101,,,,,,,,,,,,,
623,40,174,,,,,,,,,,,,,
623,43,484,,,,,,,,,,,,,
623,50,89,,,,,,,,,,,,,
623,60,359,,,,,,,,,,,,,
623,70,264,,,,,,,,,,,,,
624,1,10,,,,,,,,,,,,,
624,6,43,,,,,,,,,,,,,
624,9,210,,,,,,,,,,,,,
624,14,259,,,,,,,,,,,,,
624,17,185,,,,,,,,,,,,,
624,22,184,,,,,,,,,,,,,
624,25,232,,,,,,,,,,,,,
624,30,163,,,,,,,,,,,,,
624,33,372,,,,,,,,,,,,,
624,38,319,,,,,,,,,,,,,
624,41,373,,,,,,,,,,,,,
624,46,334,,,,,,,,,,,,,
624,49,400,,,,,,,,,,,,,
624,54,442,,,,,,,,,,,,,
624,57,14,,,,,,,,,,,,,
624,62,12,,,,,,,,,,,,,
625,1,10,43,210,259,368,,,,,,,,,
625,17,185,,,,,,,,,,,,,
625,22,184,,,,,,,,,,,,,
625,25,232,,,,,,,,,,,,,
625,30,163,,,,,,,,,,,,,
625,33,372,,,,,,,,,,,,,
625,38,319,,,,,,,,,,,,,
625,41,373,,,,,,,,,,,,,
625,46,334,,,,,,,,,,,,,
625,49,400,,,,,,,,,,,,,
625,57,442,,,,,,,,,,,,,
625,63,14,,,,,,,,,,,,,
625,71,12,,,,,,,,,,,,,
626,1,43,228,,,,,,,,,,,,
626,6,99,,,,,,,,,,,,,
626,11,31,,,,,,,,,,,,,
626,16,30,,,,,,,,,,,,,
626,21,184,,,,,,,,,,,,,
626,26,279,,,,,,,,,,,,,
626,31,543,,,,,,,,,,,,,
626,36,116,,,,,,,,,,,,,
626,41,224,,,,,,,,,,,,,
626,46,179,,,,,,,,,,,,,
626,51,37,,,,,,,,,,,,,
626,56,14,,,,,,,,,,,,,
626,61,416,,,,,,,,,,,,,
627,1,43,64,,,,,,,,,,,,
627,5,31,,,,,,,,,,,,,
627,10,17,,,,,,,,,,,,,
627,14,468,,,,,,,,,,,,,
627,19,184,,,,,,,,,,,,,
627,23,332,,,,,,,,,,,,,
627,28,163,,,,,,,,,,,,,
627,32,432,,,,,,,,,,,,,
627,37,366,,,,,,,,,,,,,
627,41,403,,,,,,,,,,,,,
627,46,306,,,,,,,,,,,,,
627,50,507,,,,,,,,,,,,,
627,55,18,,,,,,,,,,,,,
627,59,413,,,,,,,,,,,,,
627,64,37,,,,,,,,,,,,,
628,1,17,31,43,64,,,,,,,,,,
628,14,468,,,,,,,,,,,,,
628,19,184,,,,,,,,,,,,,
628,23,332,,,,,,,,,,,,,
628,28,163,,,,,,,,,,,,,
628,32,432,,,,,,,,,,,,,
628,37,366,,,,,,,,,,,,,
628,41,403,,,,,,,,,,,,,
628,46,306,,,,,,,,,,,,,
628,50,507,,,,,,,,,,,,,
628,51,276,,,,,,,,,,,,,
628,57,18,,,,,,,,,,,,,
628,63,413,,,,,,,,,,,,,
628,70,37,,,,,,,,,,,,,
629,1,16,43,,,,,,,,,,,,
629,5,31,,,,,,,,,,,,,
629,10,365,,,,,,,,,,,,,
629,14,417,,,,,,,,,,,,,
629,19,260,,,,,,,,,,,,,
629,23,185,,,,,,,,,,,,,
629,28,386,,,,,,,,,,,,,
629,32,432,,,,,,,,,,,,,
629,37,366,,,,,,,,,,,,,
629,41,403,,,,,,,,,,,,,
629,46,399,,,,,,,,,,,,,
629,50,373,,,,,,,,,,,,,
629,55,18,,,,,,,,,,,,,
629,59,413,,,,,,,,,,,,,
629,64,119,,,,,,,,,,,,,
630,1,16,31,43,365,,,,,,,,,,
630,14,417,,,,,,,,,,,,,
630,19,260,,,,,,,,,,,,,
630,23,185,,,,,,,,,,,,,
630,28,386,,,,,,,,,,,,,
630,32,432,,,,,,,,,,,,,
630,37,366,,,,,,,,,,,,,
630,41,403,,,,,,,,,,,,,
630,46,399,,,,,,,,,,,,,
630,50,373,,,,,,,,,,,,,
630,51,198,,,,,,,,,,,,,
630,57,18,,,,,,,,,,,,,
630,63,413,,,,,,,,,,,,,
630,70,119,,,,,,,,,,,,,
631,1,122,510,33,468,,,,,,,,,,
631,6,316,,,,,,,,,,,,,
631,11,20,,,,,,,,,,,,,
631,16,83,,,,,,,,,,,,,
631,21,154,,,,,,,,,,,,,
631,26,289,,,,,,,,,,,,,
631,31,481,,,,,,,,,,,,,
631,36,450,,,,,,,,,,,,,
631,41,163,,,,,,,,,,,,,
631,46,133,,,,,,,,,,,,,
631,51,53,,,,,,,,,,,,,
631,56,254,255,256,,,,,,,,,,,
631,61,517,,,,,,,,,,,,,
632,1,11,28,,,,,,,,,,,,
632,6,210,,,,,,,,,,,,,
632,11,44,,,,,,,,,,,,,
632,16,97,,,,,,,,,,,,,
632,21,232,,,,,,,,,,,,,
632,26,450,,,,,,,,,,,,,
632,31,242,,,,,,,,,,,,,
632,36,442,,,,,,,,,,,,,
632,41,91,,,,,,,,,,,,,
632,46,494,,,,,,,,,,,,,
632,51,404,,,,,,,,,,,,,
632,56,334,,,,,,,,,,,,,
632,61,12,,,,,,,,,,,,,
632,66,319,,,,,,,,,,,,,
633,1,33,82,,,,,,,,,,,,
633,4,116,,,,,,,,,,,,,
633,9,44,,,,,,,,,,,,,
633,12,29,,,,,,,,,,,,,
633,17,225,,,,,,,,,,,,,
633,20,46,,,,,,,,,,,,,
633,25,242,,,,,,,,,,,,,
633,28,21,,,,,,,,,,,,,
633,32,406,,,,,,,,,,,,,
633,38,526,,,,,,,,,,,,,
633,42,407,,,,,,,,,,,,,
633,48,34,,,,,,,,,,,,,
633,52,184,,,,,,,,,,,,,
633,58,304,,,,,,,,,,,,,
633,62,200,,,,,,,,,,,,,
634,1,44,82,116,458,,,,,,,,,,
634,12,29,,,,,,,,,,,,,
634,17,225,,,,,,,,,,,,,
634,20,46,,,,,,,,,,,,,
634,25,242,,,,,,,,,,,,,
634,28,21,,,,,,,,,,,,,
634,32,406,,,,,,,,,,,,,
634,38,526,,,,,,,,,,,,,
634,42,407,,,,,,,,,,,,,
634,48,34,,,,,,,,,,,,,
634,55,184,,,,,,,,,,,,,
634,64,304,,,,,,,,,,,,,
634,71,200,,,,,,,,,,,,,
635,1,44,82,116,161,,,,,,,,,,
635,12,29,,,,,,,,,,,,,
635,17,225,,,,,,,,,,,,,
635,20,46,,,,,,,,,,,,,
635,25,242,,,,,,,,,,,,,
635,28,21,,,,,,,,,,,,,
635,32,406,,,,,,,,,,,,,
635,38,526,,,,,,,,,,,,,
635,42,407,,,,,,,,,,,,,
635,48,34,,,,,,,,,,,,,
635,55,184,,,,,,,,,,,,,
635,68,304,,,,,,,,,,,,,
635,79,200,,,,,,,,,,,,,
636,1,52,81,,,,,,,,,,,,
636,10,141,,,,,,,,,,,,,
636,20,36,,,,,,,,,,,,,
636,30,488,,,,,,,,,,,,,
636,40,450,,,,,,,,,,,,,
636,50,38,,,,,,,,,,,,,
636,60,172,,,,,,,,,,,,,
636,70,405,,,,,,,,,,,,,
636,80,133,,,,,,,,,,,,,
636,90,37,,,,,,,,,,,,,
636,100,394,,,,,,,,,,,,,
637,1,16,52,81,141,37,133,172,394,,,,,,
637,30,83,,,,,,,,,,,,,
637,40,18,,,,,,,,,,,,,
637,50,318,,,,,,,,,,,,,
637,59,483,,,,,,,,,,,,,
637,60,257,,,,,,,,,,,,,
637,70,405,,,,,,,,,,,,,
637,80,476,,,,,,,,,,,,,
637,90,542,,,,,,,,,,,,,
637,100,552,,,,,,,,,,,,,
638,1,43,98,,,,,,,,,,,,
638,7,24,,,,,,,,,,,,,
638,13,232,,,,,,,,,,,,,
638,19,36,,,,,,,,,,,,,
638,25,270,,,,,,,,,,,,,
638,31,514,,,,,,,,,,,,,
638,37,442,,,,,,,,,,,,,
638,42,533,,,,,,,,,,,,,
638,49,14,,,,,,,,,,,,,
638,55,501,,,,,,,,,,,,,
638,61,526,,,,,,,,,,,,,
638,67,368,,,,,,,,,,,,,
638,73,370,,,,,,,,,,,,,
639,1,43,98,,,,,,,,,,,,
639,7,24,,,,,,,,,,,,,
639,13,479,,,,,,,,,,,,,
639,19,36,,,,,,,,,,,,,
639,25,270,,,,,,,,,,,,,
639,31,514,,,,,,,,,,,,,
639,37,157,,,,,,,,,,,,,
639,42,533,,,,,,,,,,,,,
639,49,14,,,,,,,,,,,,,
639,55,501,,,,,,,,,,,,,
639,61,526,,,,,,,,,,,,,
639,67,444,,,,,,,,,,,,,
639,73,370,,,,,,,,,,,,,
640,1,43,98,,,,,,,,,,,,
640,7,24,,,,,,,,,,,,,
640,13,345,,,,,,,,,,,,,
640,19,36,,,,,,,,,,,,,
640,25,270,,,,,,,,,,,,,
640,31,514,,,,,,,,,,,,,
640,37,202,,,,,,,,,,,,,
640,42,533,,,,,,,,,,,,,
640,49,14,,,,,,,,,,,,,
640,55,501,,,,,,,,,,,,,
640,61,526,,,,,,,,,,,,,
640,67,348,,,,,,,,,,,,,
640,73,370,,,,,,,,,,,,,
641,1,16,253,310,,,,,,,,,,,
641,7,207,,,,,,,,,,,,,
641,13,44,,,,,,,,,,,,,
641,19,279,,,,,,,,,,,,,
641,25,314,,,,,,,,,,,,,
641,31,326,,,,,,,,,,,,,
641,37,97,,,,,,,,,,,,,
641,43,403,,,,,,,,,,,,,
641,49,242,,,,,,,,,,,,,
641,55,366,,,,,,,,,,,,,
641,61,240,,,,,,,,,,,,,
641,67,542,,,,,,,,,,,,,
641,73,399,,,,,,,,,,,,,
641,79,359,,,,,,,,,,,,,
641,85,37,,,,,,,,,,,,,
642,1,84,253,310,,,,,,,,,,,
642,7,207,,,,,,,,,,,,,
642,13,44,,,,,,,,,,,,,
642,19,279,,,,,,,,,,,,,
642,25,351,,,,,,,,,,,,,
642,31,377,,,,,,,,,,,,,
642,37,97,,,,,,,,,,,,,
642,43,435,,,,,,,,,,,,,
642,49,242,,,,,,,,,,,,,
642,55,268,,,,,,,,,,,,,
642,61,417,,,,,,,,,,,,,
642,67,87,,,,,,,,,,,,,
642,73,399,,,,,,,,,,,,,
642,79,359,,,,,,,,,,,,,
642,85,37,,,,,,,,,,,,,
643,1,82,424,,,,,,,,,,,,
643,8,286,,,,,,,,,,,,,
643,15,246,,,,,,,,,,,,,
643,22,53,,,,,,,,,,,,,
643,29,225,,,,,,,,,,,,,
643,36,163,,,,,,,,,,,,,
643,43,326,,,,,,,,,,,,,
643,50,558,,,,,,,,,,,,,
643,54,406,,,,,,,,,,,,,
643,71,242,,,,,,,,,,,,,
643,78,126,,,,,,,,,,,,,
643,85,200,,,,,,,,,,,,,
643,92,304,,,,,,,,,,,,,
643,100,551,,,,,,,,,,,,,
644,1,82,422,,,,,,,,,,,,
644,8,286,,,,,,,,,,,,,
644,15,246,,,,,,,,,,,,,
644,22,85,,,,,,,,,,,,,
644,29,225,,,,,,,,,,,,,
644,36,163,,,,,,,,,,,,,
644,43,428,,,,,,,,,,,,,
644,50,559,,,,,,,,,,,,,
644,54,337,,,,,,,,,,,,,
644,71,242,,,,,,,,,,,,,
644,78,87,,,,,,,,,,,,,
644,85,200,,,,,,,,,,,,,
644,92,304,,,,,,,,,,,,,
644,100,550,,,,,,,,,,,,,
645,1,317,335,341,,,,,,,,,,,
645,7,286,,,,,,,,,,,,,
645,13,386,,,,,,,,,,,,,
645,19,523,,,,,,,,,,,,,
645,25,88,,,,,,,,,,,,,
645,31,326,,,,,,,,,,,,,
645,37,14,,,,,,,,,,,,,
645,43,414,,,,,,,,,,,,,
645,49,157,,,,,,,,,,,,,
645,55,89,,,,,,,,,,,,,
645,61,201,,,,,,,,,,,,,
645,67,90,,,,,,,,,,,,,
645,73,444,,,,,,,,,,,,,
645,79,359,,,,,,,,,,,,,
645,85,200,,,,,,,,,,,,,
646,1,82,196,,,,,,,,,,,,
646,8,286,,,,,,,,,,,,,
646,15,246,,,,,,,,,,,,,
646,22,58,,,,,,,,,,,,,
646,29,225,,,,,,,,,,,,,
646,36,163,,,,,,,,,,,,,
646,43,184,,,,,,,,,,,,,
646,50,549,,,,,,,,,,,,,
646,57,406,,,,,,,,,,,,,
646,71,283,,,,,,,,,,,,,
646,78,59,,,,,,,,,,,,,
646,85,200,,,,,,,,,,,,,
646,92,304,,,,,,,,,,,,,
647,1,43,453,,,,,,,,,,,,
647,7,24,,,,,,,,,,,,,
647,13,61,,,,,,,,,,,,,
647,19,36,,,,,,,,,,,,,
647,25,270,,,,,,,,,,,,,
647,31,514,,,,,,,,,,,,,
647,37,401,,,,,,,,,,,,,
647,43,533,,,,,,,,,,,,,
647,49,14,,,,,,,,,,,,,
647,55,501,,,,,,,,,,,,,
647,61,526,,,,,,,,,,,,,
647,67,56,,,,,,,,,,,,,
647,73,370,,,,,,,,,,,,,
648,1,496,,,,,,,,,,,,,
648,6,98,,,,,,,,,,,,,
648,11,93,,,,,,,,,,,,,
648,16,47,,,,,,,,,,,,,
648,21,298,,,,,,,,,,,,,
648,26,512,,,,,,,,,,,,,
648,31,60,,,,,,,,,,,,,
648,36,497,,,,,,,,,,,,,
648,43,369,,,,,,,,,,,,,
648,50,358,,,,,,,,,,,,,
648,57,94,,,,,,,,,,,,,
648,64,304,,,,,,,,,,,,,
648,71,272,,,,,,,,,,,,,
648,78,370,,,,,,,,,,,,,
648,85,195,,,,,,,,,,,,,
649,1,98,103,232,393,546,565,,,,,,,,
649,7,210,,,,,,,,,,,,,
649,11,199,,,,,,,,,,,,,
649,18,488,,,,,,,,,,,,,
649,22,443,,,,,,,,,,,,,
649,29,163,,,,,,,,,,,,,
649,33,319,,,,,,,,,,,,,
649,40,324,,,,,,,,,,,,,
649,44,161,,,,,,,,,,,,,
649,51,404,,,,,,,,,,,,,
649,55,405,,,,,,,,,,,,,
649,62,493,,,,,,,,,,,,,
649,66,192,,,,,,,,,,,,,
649,73,63,,,,,,,,,,,,,
649,77,120,,,,,,,,,,,,,
650,1,33,45,,,,,,,,,,,,
650,5,22,,,,,,,,,,,,,
650,8,205,,,,,,,,,,,,,
650,11,44,,,,,,,,,,,,,
650,15,73,,,,,,,,,,,,,
650,18,42,,,,,,,,,,,,,
650,27,36,,,,,,,,,,,,,
650,32,402,,,,,,,,,,,,,
650,35,341,,,,,,,,,,,,,
650,39,339,,,,,,,,,,,,,
650,42,34,,,,,,,,,,,,,
650,45,220,,,,,,,,,,,,,
650,48,452,,,,,,,,,,,,,
651,1,33,45,,,,,,,,,,,,
651,5,22,,,,,,,,,,,,,
651,8,205,,,,,,,,,,,,,
651,11,44,,,,,,,,,,,,,
651,15,73,,,,,,,,,,,,,
651,20,42,,,,,,,,,,,,,
651,26,302,,,,,,,,,,,,,
651,30,36,,,,,,,,,,,,,
651,35,402,,,,,,,,,,,,,
651,39,341,,,,,,,,,,,,,
651,44,339,,,,,,,,,,,,,
651,48,34,,,,,,,,,,,,,
651,52,220,,,,,,,,,,,,,
651,55,452,,,,,,,,,,,,,
652,1,33,45,187,359,364,,,,,,,,,
652,5,22,,,,,,,,,,,,,
652,8,205,,,,,,,,,,,,,
652,11,44,,,,,,,,,,,,,
652,15,73,,,,,,,,,,,,,
652,20,42,,,,,,,,,,,,,
652,26,302,,,,,,,,,,,,,
652,30,36,,,,,,,,,,,,,
652,35,402,,,,,,,,,,,,,
652,36,596,,,,,,,,,,,,,
652,41,341,,,,,,,,,,,,,
652,44,339,,,,,,,,,,,,,
652,48,34,,,,,,,,,,,,,
652,52,220,,,,,,,,,,,,,
652,55,452,,,,,,,,,,,,,
652,70,416,,,,,,,,,,,,,
653,1,10,39,,,,,,,,,,,,
653,5,52,,,,,,,,,,,,,
653,11,336,,,,,,,,,,,,,
653,14,488,,,,,,,,,,,,,
653,17,60,,,,,,,,,,,,,
653,20,83,,,,,,,,,,,,,
653,25,381,,,,,,,,,,,,,
653,27,113,,,,,,,,,,,,,
653,31,473,,,,,,,,,,,,,
653,35,53,,,,,,,,,,,,,
653,38,261,,,,,,,,,,,,,
653,41,94,,,,,,,,,,,,,
653,43,241,,,,,,,,,,,,,
653,46,478,,,,,,,,,,,,,
653,48,126,,,,,,,,,,,,,
654,1,10,39,,,,,,,,,,,,
654,5,52,,,,,,,,,,,,,
654,11,336,,,,,,,,,,,,,
654,14,488,,,,,,,,,,,,,
654,18,60,,,,,,,,,,,,,
654,22,83,,,,,,,,,,,,,
654,27,381,,,,,,,,,,,,,
654,30,113,,,,,,,,,,,,,
654,34,473,,,,,,,,,,,,,
654,41,53,,,,,,,,,,,,,
654,45,261,,,,,,,,,,,,,
654,48,94,,,,,,,,,,,,,
654,51,241,,,,,,,,,,,,,
654,53,478,,,,,,,,,,,,,
654,55,126,,,,,,,,,,,,,
655,1,10,39,247,248,272,415,,,,,,,,
655,5,52,,,,,,,,,,,,,
655,11,336,,,,,,,,,,,,,
655,14,488,,,,,,,,,,,,,
655,18,60,,,,,,,,,,,,,
655,22,83,,,,,,,,,,,,,
655,27,381,,,,,,,,,,,,,
655,30,113,,,,,,,,,,,,,
655,34,473,,,,,,,,,,,,,
655,36,595,,,,,,,,,,,,,
655,42,53,,,,,,,,,,,,,
655,47,261,,,,,,,,,,,,,
655,51,94,,,,,,,,,,,,,
655,55,241,,,,,,,,,,,,,
655,58,478,,,,,,,,,,,,,
655,61,126,,,,,,,,,,,,,
656,1,1,45,,,,,,,,,,,,
656,5,145,,,,,,,,,,,,,
656,8,98,,,,,,,,,,,,,
656,10,122,,,,,,,,,,,,,
656,14,352,,,,,,,,,,,,,
656,18,108,,,,,,,,,,,,,
656,21,496,,,,,,,,,,,,,
656,25,374,,,,,,,,,,,,,
656,29,479,,,,,,,,,,,,,
656,35,164,,,,,,,,,,,,,
656,39,340,,,,,,,,,,,,,
656,43,104,,,,,,,,,,,,,
656,48,56,,,,,,,,,,,,,
657,1,1,45,,,,,,,,,,,,
657,5,145,,,,,,,,,,,,,
657,8,98,,,,,,,,,,,,,
657,10,122,,,,,,,,,,,,,
657,14,352,,,,,,,,,,,,,
657,20,108,,,,,,,,,,,,,
657,23,496,,,,,,,,,,,,,
657,28,374,,,,,,,,,,,,,
657,33,479,,,,,,,,,,,,,
657,38,164,,,,,,,,,,,,,
657,44,340,,,,,,,,,,,,,
657,48,104,,,,,,,,,,,,,
657,55,56,,,,,,,,,,,,,
658,1,1,45,272,400,561,,,,,,,,,
658,5,145,,,,,,,,,,,,,
658,8,98,,,,,,,,,,,,,
658,10,122,,,,,,,,,,,,,
658,14,352,,,,,,,,,,,,,
658,20,108,,,,,,,,,,,,,
658,23,425,,,,,,,,,,,,,
658,28,191,,,,,,,,,,,,,
658,33,185,,,,,,,,,,,,,
658,36,594,,,,,,,,,,,,,
658,43,164,,,,,,,,,,,,,
658,49,326,,,,,,,,,,,,,
658,52,104,,,,,,,,,,,,,
658,56,114,,,,,,,,,,,,,
658,60,56,,,,,,,,,,,,,
659,1,33,43,97,,,,,,,,,,,
659,7,98,,,,,,,,,,,,,
659,10,3,,,,,,,,,,,,,
659,13,189,,,,,,,,,,,,,
659,15,36,,,,,,,,,,,,,
659,18,341,,,,,,,,,,,,,
659,20,24,,,,,,,,,,,,,
659,25,316,,,,,,,,,,,,,
659,29,175,,,,,,,,,,,,,
659,33,91,,,,,,,,,,,,,
659,38,340,,,,,,,,,,,,,
659,42,162,,,,,,,,,,,,,
659,47,263,,,,,,,,,,,,,
659,49,89,,,,,,,,,,,,,
660,1,14,33,43,97,359,523,563,,,,,,,
660,7,98,,,,,,,,,,,,,
660,13,189,,,,,,,,,,,,,
660,15,36,,,,,,,,,,,,,
660,18,341,,,,,,,,,,,,,
660,20,24,,,,,,,,,,,,,
660,26,316,,,,,,,,,,,,,
660,31,175,,,,,,,,,,,,,
660,37,91,,,,,,,,,,,,,
660,42,340,,,,,,,,,,,,,
660,48,162,,,,,,,,,,,,,
660,53,263,,,,,,,,,,,,,
660,57,89,,,,,,,,,,,,,
661,1,33,45,,,,,,,,,,,,
661,6,98,,,,,,,,,,,,,
661,10,64,,,,,,,,,,,,,
661,13,97,,,,,,,,,,,,,
661,16,175,,,,,,,,,,,,,
661,21,355,,,,,,,,,,,,,
661,25,13,,,,,,,,,,,,,
661,29,363,,,,,,,,,,,,,
661,34,488,,,,,,,,,,,,,
661,39,512,,,,,,,,,,,,,
661,41,382,,,,,,,,,,,,,
661,45,366,,,,,,,,,,,,,
661,48,211,,,,,,,,,,,,,
662,1,33,45,,,,,,,,,,,,
662,6,98,,,,,,,,,,,,,
662,10,64,,,,,,,,,,,,,
662,13,97,,,,,,,,,,,,,
662,16,175,,,,,,,,,,,,,
662,17,52,,,,,,,,,,,,,
662,25,355,,,,,,,,,,,,,
662,27,13,,,,,,,,,,,,,
662,31,363,,,,,,,,,,,,,
662,38,488,,,,,,,,,,,,,
662,42,512,,,,,,,,,,,,,
662,46,382,,,,,,,,,,,,,
662,51,366,,,,,,,,,,,,,
662,55,211,,,,,,,,,,,,,
663,1,33,45,394,413,,,,,,,,,,
663,6,98,,,,,,,,,,,,,
663,10,64,,,,,,,,,,,,,
663,13,97,,,,,,,,,,,,,
663,16,175,,,,,,,,,,,,,
663,17,52,,,,,,,,,,,,,
663,25,355,,,,,,,,,,,,,
663,27,13,,,,,,,,,,,,,
663,31,363,,,,,,,,,,,,,
663,39,488,,,,,,,,,,,,,
663,44,512,,,,,,,,,,,,,
663,49,382,,,,,,,,,,,,,
663,55,366,,,,,,,,,,,,,
663,60,211,,,,,,,,,,,,,
664,1,33,81,,,,,,,,,,,,
664,6,78,,,,,,,,,,,,,
664,15,450,,,,,,,,,,,,,
665,1,106,,,,,,,,,,,,,
665,9,182,,,,,,,,,,,,,
666,1,16,77,78,79,113,600,,,,,,,,
666,12,522,,,,,,,,,,,,,
666,17,60,,,,,,,,,,,,,
666,21,48,,,,,,,,,,,,,
666,25,577,,,,,,,,,,,,,
666,31,312,,,,,,,,,,,,,
666,35,405,,,,,,,,,,,,,
666,41,219,,,,,,,,,,,,,
666,45,483,,,,,,,,,,,,,
666,50,542,,,,,,,,,,,,,
667,1,33,43,,,,,,,,,,,,
667,5,52,,,,,,,,,,,,,
667,8,526,,,,,,,,,,,,,
667,11,29,,,,,,,,,,,,,
667,15,568,,,,,,,,,,,,,
667,20,36,,,,,,,,,,,,,
667,23,424,,,,,,,,,,,,,
667,28,283,,,,,,,,,,,,,
667,33,497,,,,,,,,,,,,,
667,36,53,,,,,,,,,,,,,
667,39,242,,,,,,,,,,,,,
667,43,304,,,,,,,,,,,,,
667,46,510,,,,,,,,,,,,,
667,50,315,,,,,,,,,,,,,
668,1,33,43,63,,,,,,,,,,,
668,5,52,,,,,,,,,,,,,
668,8,526,,,,,,,,,,,,,
668,11,29,,,,,,,,,,,,,
668,15,568,,,,,,,,,,,,,
668,20,36,,,,,,,,,,,,,
668,23,424,,,,,,,,,,,,,
668,28,283,,,,,,,,,,,,,
668,33,497,,,,,,,,,,,,,
668,38,53,,,,,,,,,,,,,
668,42,242,,,,,,,,,,,,,
668,48,304,,,,,,,,,,,,,
668,51,510,,,,,,,,,,,,,
668,57,315,,,,,,,,,,,,,
669,1,22,33,,,,,,,,,,,,
669,6,584,,,,,,,,,,,,,
669,10,381,,,,,,,,,,,,,
669,15,75,,,,,,,,,,,,,
669,20,273,,,,,,,,,,,,,
669,22,345,,,,,,,,,,,,,
669,24,580,,,,,,,,,,,,,
669,28,572,,,,,,,,,,,,,
669,33,312,,,,,,,,,,,,,
669,37,581,,,,,,,,,,,,,
669,41,585,,,,,,,,,,,,,
669,45,80,,,,,,,,,,,,,
669,48,76,,,,,,,,,,,,,
670,1,22,33,,,,,,,,,,,,
670,6,584,,,,,,,,,,,,,
670,10,381,,,,,,,,,,,,,
670,15,75,,,,,,,,,,,,,
670,20,273,,,,,,,,,,,,,
670,25,345,,,,,,,,,,,,,
670,27,580,,,,,,,,,,,,,
670,33,572,,,,,,,,,,,,,
670,38,312,,,,,,,,,,,,,
670,43,581,,,,,,,,,,,,,
670,46,585,,,,,,,,,,,,,
670,51,80,,,,,,,,,,,,,
670,58,76,,,,,,,,,,,,,
671,1,80,273,312,345,381,447,572,574,579,580,581,585,,
672,1,33,74,,,,,,,,,,,,
672,7,22,,,,,,,,,,,,,
